time,pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,flow
2025/3/19 9:29,0.442,0.013,0.447,0.011,43.78,0,44.11,0,0.42,1748.26
2025/3/19 9:29,0.442,0.013,0.448,0.011,43.79,0,44.11,0,0.42,1751.16
2025/3/19 9:29,0.443,0.013,0.446,0.011,43.85,0,44.17,0,0.42,1759.26
2025/3/19 9:29,0.444,0.013,0.445,0.011,43.89,0,44.21,0,0.419,1761
2025/3/19 9:29,0.444,0.013,0.446,0.011,43.78,0,44.09,0,0.421,1758.1
2025/3/19 9:29,0.441,0.013,0.445,0.011,43.73,0,44,0,0.418,1758.1
2025/3/19 9:29,0.442,0.013,0.448,0.011,44,0,44.3,0,0.42,1767.36
2025/3/19 9:29,0.444,0.013,0.449,0.011,43.71,0,43.98,0,0.423,1771.41
2025/3/19 9:29,0.44,0.013,0.445,0.011,44,0,44.33,0,0.418,1763.89
2025/3/19 9:29,0.447,0.013,0.448,0.011,44.02,0,44.33,0,0.422,1761.57
2025/3/19 9:29,0.445,0.013,0.445,0.011,43.67,0,43.95,0,0.421,1766.2
2025/3/19 9:29,0.443,0.013,0.444,0.011,44.04,0,44.33,0,0.417,1773.15
2025/3/19 9:29,0.447,0.013,0.449,0.011,43.59,0,43.91,0,0.425,1771.41
2025/3/19 9:29,0.437,0.013,0.446,0.011,43.96,0,44.24,0,0.417,1769.68
2025/3/19 9:29,0.437,0.013,0.447,0.011,44.12,0,44.4,0,0.423,1768.52
2025/3/19 9:29,0.448,0.013,0.45,0.011,43.59,0,43.91,0,0.424,1773.15
2025/3/19 9:29,0.44,0.013,0.443,0.011,43.87,0,44.17,0,0.417,1775.46
2025/3/19 9:29,0.446,0.013,0.446,0.011,43.75,0,44.09,0,0.421,1762.15
2025/3/19 9:29,0.441,0.013,0.446,0.011,43.54,0,43.91,0,0.42,1750.58
2025/3/19 9:29,0.439,0.013,0.445,0.011,43.78,0,44.05,0,0.418,1748.26
2025/3/19 9:29,0.444,0.013,0.446,0.011,43.85,0,44.12,0,0.42,1750
2025/3/19 9:29,0.444,0.013,0.445,0.011,43.73,0,44.09,0,0.421,1759.84
2025/3/19 9:29,0.441,0.013,0.445,0.011,43.78,0,44.09,0,0.419,1751.74
2025/3/19 9:29,0.443,0.013,0.447,0.011,43.88,0,44.17,0,0.42,1755.79
2025/3/19 9:30,0.442,0.013,0.446,0.011,43.72,0,43.98,0,0.421,1760.42
2025/3/19 9:30,0.442,0.013,0.446,0.011,43.93,0,44.21,0,0.419,1767.94
2025/3/19 9:30,0.446,0.013,0.447,0.011,43.86,0,43.96,0,0.422,1777.2
2025/3/19 9:30,0.444,0.013,0.444,0.011,43.8,0,44.1,0,0.418,1771.99
2025/3/19 9:30,0.443,0.013,0.444,0.011,43.99,0,44.29,0,0.422,1772.57
2025/3/19 9:30,0.441,0.013,0.449,0.011,43.61,0,43.92,0,0.423,1784.14
2025/3/19 9:30,0.439,0.013,0.444,0.011,43.99,0,44.23,0,0.417,1789.35
2025/3/19 9:30,0.446,0.013,0.448,0.011,44.1,0,44.38,0,0.423,1787.04
2025/3/19 9:30,0.447,0.013,0.444,0.011,43.56,0,43.9,0,0.422,1777.78
2025/3/19 9:30,0.44,0.013,0.443,0.011,43.91,0,44.23,0,0.417,1773.15
2025/3/19 9:30,0.447,0.013,0.45,0.011,43.66,0,43.91,0,0.424,1774.88
2025/3/19 9:30,0.44,0.013,0.443,0.011,43.48,0,43.74,0,0.418,1777.78
2025/3/19 9:30,0.438,0.013,0.446,0.011,43.93,0,44.17,0,0.417,1780.67
2025/3/19 9:30,0.444,0.013,0.448,0.011,43.68,0,43.95,0,0.422,1791.67
2025/3/19 9:30,0.442,0.013,0.444,0.011,43.84,0,44.16,0,0.418,1795.72
2025/3/19 9:30,0.443,0.013,0.446,0.011,43.91,0,44.06,0,0.421,1789.93
2025/3/19 9:30,0.445,0.013,0.446,0.011,43.62,0,43.97,0,0.418,1786.46
2025/3/19 9:30,0.441,0.013,0.445,0.011,43.95,0,44.19,0,0.419,1778.36
2025/3/19 9:30,0.444,0.013,0.448,0.011,43.73,0,43.99,0,0.423,1762.15
2025/3/19 9:30,0.44,0.013,0.445,0.011,43.86,0,44.21,0,0.419,1761.57
2025/3/19 9:30,0.443,0.013,0.447,0.011,44.08,0,44.39,0,0.421,1754.63
2025/3/19 9:30,0.447,0.013,0.447,0.011,43.76,0,44.05,0,0.422,1754.05
2025/3/19 9:30,0.44,0.013,0.444,0.011,43.86,0,44.12,0,0.418,1765.05
2025/3/19 9:30,0.445,0.013,0.448,0.011,43.86,0,44.14,0,0.42,1767.36
2025/3/19 9:30,0.444,0.013,0.447,0.011,43.69,0,43.97,0,0.421,1770.83
2025/3/19 9:30,0.44,0.013,0.444,0.011,43.75,0,44.03,0,0.418,1761
2025/3/19 9:30,0.447,0.013,0.445,0.011,43.99,0,44.23,0,0.418,1756.37
2025/3/19 9:30,0.44,0.013,0.448,0.011,43.59,0,43.93,0,0.422,1762.15
2025/3/19 9:30,0.439,0.013,0.443,0.011,43.55,0,44.25,0,0.417,1766.78
2025/3/19 9:30,0.441,0.013,0.448,0.011,43.96,0,44.24,0,0.422,1773.15
2025/3/19 9:30,0.445,0.013,0.447,0.011,43.68,0,43.92,0,0.418,1777.78
2025/3/19 9:30,0.445,0.013,0.445,0.011,43.97,0,44.23,0,0.418,1782.99
2025/3/19 9:30,0.445,0.013,0.448,0.011,43.74,0,44.02,0,0.422,1782.99
2025/3/19 9:30,0.441,0.013,0.446,0.011,43.78,0,44.15,0,0.417,1780.09
2025/3/19 9:30,0.442,0.013,0.447,0.011,44.04,0,44.33,0,0.421,1766.2
2025/3/19 9:30,0.443,0.013,0.448,0.011,43.66,0,43.99,0,0.423,1754.05
2025/3/19 9:30,0.439,0.013,0.444,0.011,44.02,0,44.29,0,0.417,1754.05
2025/3/19 9:30,0.447,0.013,0.448,0.011,44.1,0,44.38,0,0.422,1752.89
2025/3/19 9:30,0.446,0.013,0.445,0.011,43.71,0,44.02,0,0.421,1755.79
2025/3/19 9:30,0.441,0.013,0.444,0.011,43.96,0,44.25,0,0.418,1755.79
2025/3/19 9:30,0.445,0.013,0.449,0.011,43.91,0,44.26,0,0.421,1758.68
2025/3/19 9:30,0.444,0.013,0.445,0.011,43.58,0,43.95,0,0.419,1759.26
2025/3/19 9:30,0.442,0.013,0.445,0.011,43.94,0,44.31,0,0.417,1755.79
2025/3/19 9:30,0.447,0.013,0.447,0.011,43.83,0,44.13,0,0.421,1755.79
2025/3/19 9:30,0.442,0.013,0.444,0.011,43.84,0,44.16,0,0.419,1763.89
2025/3/19 9:30,0.443,0.013,0.445,0.011,43.95,0,44.23,0,0.419,1772.57
2025/3/19 9:30,0.445,0.013,0.447,0.011,43.85,0,44.13,0,0.421,1772.57
2025/3/19 9:30,0.441,0.013,0.446,0.011,43.75,0,43.99,0,0.419,1772.57
2025/3/19 9:30,0.445,0.013,0.446,0.011,44.01,0,44.28,0,0.418,1770.25
2025/3/19 9:30,0.446,0.013,0.448,0.011,43.73,0,44.03,0,0.422,1770.83
2025/3/19 9:30,0.441,0.013,0.445,0.011,43.75,0,44.06,0,0.419,1770.25
2025/3/19 9:30,0.443,0.013,0.446,0.011,43.89,0,44.27,0,0.42,1767.36
2025/3/19 9:30,0.443,0.013,0.446,0.011,43.74,0,44.05,0,0.419,1767.36
2025/3/19 9:30,0.442,0.013,0.444,0.011,43.86,0,44.23,0,0.419,1767.36
2025/3/19 9:30,0.444,0.013,0.451,0.011,44.01,0,44.25,0,0.421,1765.05
2025/3/19 9:30,0.443,0.013,0.446,0.011,43.77,0,44.04,0,0.421,1763.89
2025/3/19 9:30,0.441,0.013,0.446,0.011,43.93,0,44.19,0,0.42,1759.26
2025/3/19 9:30,0.444,0.013,0.448,0.011,43.82,0,44.03,0,0.422,1755.79
2025/3/19 9:30,0.443,0.013,0.445,0.011,43.84,0,44.11,0,0.42,1755.79
2025/3/19 9:30,0.442,0.013,0.444,0.011,43.99,0,44.29,0,0.42,1754.63
2025/3/19 9:31,0.445,0.013,0.447,0.011,43.78,0,44.06,0,0.421,1764.47
2025/3/19 9:31,0.443,0.013,0.446,0.011,43.72,0,44.06,0,0.42,1778.36
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.84,0,44.19,0,0.419,1785.88
2025/3/19 9:31,0.445,0.013,0.447,0.011,43.81,0,44.09,0,0.421,1793.98
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.73,0,44.09,0,0.419,1795.72
2025/3/19 9:31,0.444,0.013,0.446,0.011,43.9,0,44.23,0,0.421,1796.3
2025/3/19 9:31,0.444,0.013,0.447,0.011,43.75,0,44.08,0,0.421,1791.67
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.68,0,43.99,0,0.419,1786.46
2025/3/19 9:31,0.444,0.013,0.446,0.011,43.89,0,44.17,0,0.419,1774.31
2025/3/19 9:31,0.443,0.013,0.446,0.011,43.78,0,44.11,0,0.42,1766.2
2025/3/19 9:31,0.442,0.013,0.446,0.011,43.86,0,44.09,0,0.42,1769.68
2025/3/19 9:31,0.443,0.013,0.445,0.011,43.87,0,44.17,0,0.419,1771.99
2025/3/19 9:31,0.444,0.013,0.447,0.011,43.79,0,44.11,0,0.42,1771.99
2025/3/19 9:31,0.442,0.013,0.446,0.011,43.81,0,44.04,0,0.42,1776.04
2025/3/19 9:31,0.444,0.013,0.446,0.011,43.83,0,44.07,0,0.421,1779.51
2025/3/19 9:31,0.443,0.013,0.447,0.011,43.78,0,44.15,0,0.42,1778.36
2025/3/19 9:31,0.443,0.013,0.446,0.011,43.84,0,44.11,0,0.42,1772.57
2025/3/19 9:31,0.443,0.013,0.447,0.011,43.78,0,44.09,0,0.421,1760.42
2025/3/19 9:31,0.442,0.013,0.446,0.011,43.78,0,44.09,0,0.42,1754.63
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.83,0,44.1,0,0.42,1754.63
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.73,0,44,0,0.419,1759.84
2025/3/19 9:31,0.445,0.013,0.447,0.011,43.88,0,44.17,0,0.421,1759.26
2025/3/19 9:31,0.44,0.013,0.446,0.011,43.72,0,44,0,0.421,1765.63
2025/3/19 9:31,0.441,0.013,0.445,0.011,43.85,0,44.17,0,0.419,1762.15
2025/3/19 9:31,0.443,0.013,0.447,0.011,43.89,0,44.05,0,0.421,1762.15
2025/3/19 9:31,0.441,0.013,0.447,0.011,43.73,0,44.03,0,0.419,1756.37
2025/3/19 9:31,0.445,0.013,0.448,0.011,43.9,0,44.18,0,0.421,1739.58
2025/3/19 9:31,0.442,0.013,0.447,0.011,43.67,0,43.94,0,0.422,1734.38
2025/3/19 9:31,0.44,0.013,0.446,0.011,43.68,0,44.04,0,0.42,1729.17
2025/3/19 9:31,0.442,0.013,0.444,0.011,43.99,0,44.3,0,0.42,1725.12
2025/3/19 9:31,0.443,0.013,0.446,0.011,43.81,0,44.11,0,0.42,1728.59
2025/3/19 9:31,0.442,0.013,0.446,0.011,43.75,0,44.09,0,0.42,1733.8
2025/3/19 9:31,0.443,0.013,0.447,0.011,43.78,0,44.07,0,0.42,1737.27
2025/3/19 9:31,0.444,0.013,0.447,0.011,43.76,0,44.05,0,0.421,1741.32
2025/3/19 9:31,0.442,0.013,0.445,0.011,43.83,0,44.11,0,0.418,1741.32
2025/3/19 9:31,0.445,0.013,0.447,0.011,43.88,0,44.18,0,0.418,1741.32
2025/3/19 9:31,0.445,0.013,0.451,0.011,43.66,0,43.97,0,0.423,1728.01
2025/3/19 9:31,0.44,0.013,0.443,0.011,43.5,0,44.21,0,0.417,1711.23
2025/3/19 9:31,0.447,0.013,0.444,0.011,43.9,0,44.23,0,0.423,1697.92
2025/3/19 9:31,0.445,0.013,0.446,0.011,43.5,0,43.82,0,0.419,1691.55
2025/3/19 9:31,0.438,0.013,0.444,0.011,43.95,0,44.27,0,0.416,1694.44
2025/3/19 9:31,0.447,0.013,0.448,0.011,43.66,0,43.97,0,0.422,1706.02
2025/3/19 9:31,0.44,0.013,0.45,0.011,43.59,0,43.95,0,0.418,1725.69
2025/3/19 9:31,0.446,0.013,0.446,0.011,43.95,0,44.23,0,0.418,1745.37
2025/3/19 9:31,0.446,0.013,0.447,0.011,43.7,0,43.99,0,0.423,1754.05
2025/3/19 9:31,0.442,0.013,0.443,0.011,43.87,0,44.18,0,0.419,1754.05
2025/3/19 9:31,0.443,0.013,0.447,0.011,44.05,0,44.35,0,0.421,1760.42
2025/3/19 9:31,0.443,0.013,0.448,0.011,43.66,0,43.99,0,0.42,1766.2
2025/3/19 9:31,0.442,0.013,0.446,0.011,43.84,0,44.11,0,0.42,1762.15
2025/3/19 9:31,0.443,0.013,0.447,0.011,43.85,0,44.2,0,0.42,1765.05
2025/3/19 9:31,0.444,0.013,0.446,0.011,43.77,0,44.08,0,0.42,1769.1
2025/3/19 9:31,0.443,0.013,0.445,0.011,43.87,0,44.12,0,0.419,1768.52
2025/3/19 9:31,0.444,0.013,0.448,0.011,43.94,0,44.21,0,0.422,1766.2
2025/3/19 9:31,0.445,0.013,0.448,0.011,43.68,0,43.99,0,0.422,1756.94
2025/3/19 9:31,0.442,0.013,0.443,0.011,43.94,0,44.2,0,0.418,1751.16
2025/3/19 9:31,0.445,0.013,0.449,0.011,43.9,0,44.21,0,0.422,1745.95
2025/3/19 9:31,0.44,0.013,0.446,0.011,43.63,0,43.93,0,0.419,1743.63
2025/3/19 9:31,0.443,0.013,0.445,0.011,43.9,0,44.17,0,0.418,1749.42
2025/3/19 9:31,0.446,0.013,0.449,0.011,43.74,0,44.1,0,0.421,1748.84
2025/3/19 9:31,0.441,0.013,0.445,0.011,43.61,0,43.93,0,0.419,1762.73
2025/3/19 9:32,0.445,0.013,0.444,0.011,43.87,0,44.18,0,0.419,1775.46
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.73,0,44.03,0,0.421,1788.19
2025/3/19 9:32,0.441,0.013,0.445,0.011,43.83,0,44.16,0,0.419,1787.62
2025/3/19 9:32,0.445,0.013,0.447,0.011,43.88,0,44.14,0,0.42,1783.56
2025/3/19 9:32,0.442,0.013,0.446,0.011,43.69,0,44.03,0,0.42,1790.51
2025/3/19 9:32,0.441,0.013,0.446,0.011,43.78,0,44.16,0,0.42,1786.46
2025/3/19 9:32,0.442,0.013,0.447,0.011,43.79,0,44.06,0,0.421,1785.3
2025/3/19 9:32,0.442,0.013,0.446,0.011,43.84,0,44.09,0,0.419,1780.67
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.82,0,44.11,0,0.421,1772.57
2025/3/19 9:32,0.442,0.013,0.445,0.011,43.79,0,44.04,0,0.419,1772.57
2025/3/19 9:32,0.443,0.013,0.445,0.011,43.88,0,44.17,0,0.419,1767.36
2025/3/19 9:32,0.444,0.013,0.447,0.011,43.78,0,44.07,0,0.421,1763.89
2025/3/19 9:32,0.442,0.013,0.445,0.011,43.82,0,44.09,0,0.419,1755.79
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.92,0,44.22,0,0.42,1754.63
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.81,0,44.09,0,0.421,1753.47
2025/3/19 9:32,0.441,0.013,0.446,0.011,43.95,0,44.22,0,0.419,1754.05
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.91,0,44.23,0,0.42,1754.05
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.86,0,44.13,0,0.421,1763.31
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.85,0,44.08,0,0.419,1770.25
2025/3/19 9:32,0.443,0.013,0.444,0.011,43.89,0,44.15,0,0.42,1774.88
2025/3/19 9:32,0.442,0.013,0.447,0.011,43.87,0,44.18,0,0.42,1779.51
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.84,0,44.13,0,0.42,1774.31
2025/3/19 9:32,0.444,0.013,0.447,0.011,43.82,0,44.17,0,0.421,1766.78
2025/3/19 9:32,0.441,0.013,0.445,0.011,43.88,0,44.1,0,0.419,1761
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.85,0,44.11,0,0.42,1763.89
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.72,0,44.1,0,0.42,1769.68
2025/3/19 9:32,0.443,0.013,0.445,0.011,43.86,0,44.12,0,0.42,1778.94
2025/3/19 9:32,0.445,0.013,0.445,0.011,43.83,0,44.13,0,0.42,1784.14
2025/3/19 9:32,0.442,0.013,0.447,0.011,43.89,0,44.23,0,0.419,1785.88
2025/3/19 9:32,0.444,0.013,0.447,0.011,43.84,0,44.17,0,0.42,1785.88
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.85,0,44.16,0,0.42,1772.57
2025/3/19 9:32,0.443,0.013,0.445,0.011,43.8,0,44.1,0,0.42,1759.26
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.84,0,44.11,0,0.421,1750
2025/3/19 9:32,0.443,0.013,0.446,0.011,43.78,0,44.05,0,0.421,1750
2025/3/19 9:32,0.441,0.013,0.445,0.011,43.91,0,44.18,0,0.419,1749.42
2025/3/19 9:32,0.443,0.013,0.448,0.011,43.92,0,44.18,0,0.421,1748.26
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.72,0,44.09,0,0.422,1741.32
2025/3/19 9:32,0.442,0.013,0.445,0.011,43.86,0,44.09,0,0.419,1735.53
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.9,0,44.18,0,0.42,1723.96
2025/3/19 9:32,0.443,0.013,0.448,0.011,43.84,0,44.15,0,0.42,1719.33
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.85,0,44.14,0,0.42,1719.33
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.84,0,44.2,0,0.42,1722.22
2025/3/19 9:32,0.442,0.013,0.446,0.011,43.8,0,44.09,0,0.42,1748.26
2025/3/19 9:32,0.441,0.013,0.444,0.011,43.77,0,44.09,0,0.418,1747.69
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.92,0,44.18,0,0.421,1748.26
2025/3/19 9:32,0.444,0.013,0.448,0.011,43.78,0,44.08,0,0.421,1748.26
2025/3/19 9:32,0.441,0.013,0.446,0.011,43.89,0,44.18,0,0.419,1743.63
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.86,0,44.18,0,0.42,1730.32
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.85,0,44.16,0,0.42,1730.32
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.89,0,44.17,0,0.42,1730.32
2025/3/19 9:32,0.444,0.013,0.446,0.011,43.85,0,44.09,0,0.42,1734.38
2025/3/19 9:32,0.442,0.013,0.445,0.011,43.8,0,44.11,0,0.42,1732.06
2025/3/19 9:32,0.442,0.013,0.446,0.011,43.89,0,44.15,0,0.419,1732.64
2025/3/19 9:32,0.444,0.013,0.447,0.011,43.87,0,44.2,0,0.42,1728.59
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.82,0,44.11,0,0.421,1729.75
2025/3/19 9:32,0.442,0.013,0.445,0.011,43.85,0,44.18,0,0.419,1730.32
2025/3/19 9:32,0.444,0.013,0.447,0.011,43.9,0,44.17,0,0.421,1740.16
2025/3/19 9:32,0.442,0.013,0.446,0.011,43.84,0,44.18,0,0.42,1745.95
2025/3/19 9:32,0.443,0.013,0.447,0.011,43.88,0,44.21,0,0.42,1755.79
2025/3/19 9:32,0.444,0.013,0.448,0.011,43.84,0,44.03,0,0.422,1763.89
2025/3/19 9:33,0.44,0.013,0.444,0.011,43.68,0,44.27,0,0.417,1765.05
2025/3/19 9:33,0.442,0.013,0.449,0.011,44.12,0,44.44,0,0.423,1766.2
2025/3/19 9:33,0.445,0.013,0.45,0.011,43.67,0,43.99,0,0.423,1766.2
2025/3/19 9:33,0.439,0.013,0.441,0.011,44.02,0,44.32,0,0.416,1775.46
2025/3/19 9:33,0.446,0.013,0.447,0.011,44.25,0,44.53,0,0.422,1775.46
2025/3/19 9:33,0.441,0.013,0.451,0.011,43.69,0,44.02,0,0.42,1775.46
2025/3/19 9:33,0.439,0.013,0.448,0.011,44.02,0,44.36,0,0.416,1776.62
2025/3/19 9:33,0.445,0.013,0.452,0.011,43.78,0,44.04,0,0.423,1788.77
2025/3/19 9:33,0.44,0.013,0.444,0.011,43.66,0,43.99,0,0.418,1797.45
2025/3/19 9:33,0.442,0.013,0.445,0.011,44.02,0,44.32,0,0.416,1797.45
2025/3/19 9:33,0.446,0.013,0.447,0.011,43.85,0,44.16,0,0.423,1800.93
2025/3/19 9:33,0.442,0.013,0.444,0.011,43.92,0,44.21,0,0.417,1803.82
2025/3/19 9:33,0.443,0.013,0.447,0.011,44.11,0,44.41,0,0.42,1805.56
2025/3/19 9:33,0.443,0.013,0.447,0.011,43.9,0,44.16,0,0.421,1801.5
2025/3/19 9:33,0.443,0.013,0.446,0.011,43.86,0,44.13,0,0.42,1791.67
2025/3/19 9:33,0.442,0.013,0.446,0.011,43.91,0,44.19,0,0.42,1785.3
2025/3/19 9:33,0.443,0.013,0.448,0.011,43.82,0,44.13,0,0.421,1785.88
2025/3/19 9:33,0.442,0.013,0.447,0.011,43.85,0,44.16,0,0.419,1785.3
2025/3/19 9:33,0.445,0.013,0.447,0.011,43.95,0,44.21,0,0.422,1780.09
2025/3/19 9:33,0.444,0.013,0.448,0.011,43.74,0,44.09,0,0.422,1776.62
2025/3/19 9:33,0.445,0.013,0.443,0.011,44.02,0,44.27,0,0.42,1776.62
2025/3/19 9:33,0.446,0.013,0.449,0.011,43.84,0,44.16,0,0.423,1780.09
2025/3/19 9:33,0.441,0.013,0.445,0.011,43.69,0,43.95,0,0.419,1782.99
2025/3/19 9:33,0.442,0.013,0.448,0.011,43.99,0,44.29,0,0.417,1784.72
2025/3/19 9:33,0.445,0.013,0.451,0.011,43.68,0,43.99,0,0.423,1786.46
2025/3/19 9:33,0.44,0.013,0.444,0.011,43.6,0,43.87,0,0.417,1789.93
2025/3/19 9:33,0.443,0.013,0.448,0.011,44.01,0,44.25,0,0.422,1793.4
2025/3/19 9:33,0.447,0.013,0.449,0.011,43.68,0,44.01,0,0.418,1794.56
2025/3/19 9:33,0.442,0.013,0.447,0.011,43.98,0,44.27,0,0.418,1792.82
2025/3/19 9:33,0.444,0.013,0.447,0.011,43.78,0,44.11,0,0.421,1789.35
2025/3/19 9:33,0.441,0.013,0.444,0.011,43.77,0,44.04,0,0.419,1781.83
2025/3/19 9:33,0.444,0.013,0.446,0.011,44.02,0,44.27,0,0.421,1775.46
2025/3/19 9:33,0.443,0.013,0.445,0.011,43.78,0,44.08,0,0.421,1769.68
2025/3/19 9:33,0.442,0.013,0.445,0.011,43.9,0,44.22,0,0.419,1766.78
2025/3/19 9:33,0.445,0.013,0.447,0.011,43.93,0,44.18,0,0.421,1765.63
2025/3/19 9:33,0.442,0.013,0.445,0.011,43.73,0,44.08,0,0.419,1770.25
2025/3/19 9:33,0.441,0.013,0.446,0.011,44.02,0,44.24,0,0.418,1765.05
2025/3/19 9:33,0.445,0.013,0.45,0.011,43.73,0,43.98,0,0.422,1764.47
2025/3/19 9:33,0.44,0.013,0.444,0.011,43.63,0,43.95,0,0.418,1758.68
2025/3/19 9:33,0.441,0.013,0.448,0.011,44,0,44.29,0,0.422,1752.89
2025/3/19 9:33,0.445,0.013,0.447,0.011,43.72,0,43.92,0,0.419,1743.06
2025/3/19 9:33,0.44,0.013,0.447,0.011,43.97,0,44.23,0,0.417,1737.27
2025/3/19 9:33,0.445,0.013,0.447,0.011,43.78,0,43.99,0,0.422,1733.22
2025/3/19 9:33,0.444,0.013,0.446,0.011,43.62,0,43.92,0,0.419,1739.58
2025/3/19 9:33,0.445,0.013,0.443,0.011,43.9,0,44.17,0,0.421,1743.06
2025/3/19 9:33,0.444,0.013,0.446,0.011,43.73,0,44.08,0,0.421,1744.79
2025/3/19 9:33,0.442,0.013,0.446,0.011,43.79,0,44.11,0,0.42,1743.06
2025/3/19 9:33,0.443,0.013,0.445,0.011,43.89,0,44.15,0,0.42,1739.58
2025/3/19 9:33,0.443,0.013,0.447,0.011,43.78,0,44.13,0,0.42,1743.06
2025/3/19 9:33,0.443,0.013,0.445,0.011,43.76,0,44.09,0,0.419,1736.69
2025/3/19 9:33,0.443,0.013,0.445,0.011,43.85,0,44.21,0,0.419,1737.85
2025/3/19 9:33,0.444,0.013,0.447,0.011,43.78,0,44.05,0,0.421,1740.74
2025/3/19 9:33,0.441,0.013,0.446,0.011,43.74,0,44.06,0,0.42,1754.05
2025/3/19 9:33,0.443,0.013,0.448,0.011,43.84,0,44.11,0,0.42,1762.73
2025/3/19 9:33,0.444,0.013,0.446,0.011,43.78,0,44.08,0,0.42,1763.89
2025/3/19 9:33,0.441,0.013,0.445,0.011,43.82,0,44.23,0,0.419,1766.78
2025/3/19 9:33,0.445,0.013,0.447,0.011,43.69,0,44.01,0,0.422,1759.84
2025/3/19 9:33,0.441,0.013,0.444,0.011,43.66,0,43.93,0,0.419,1754.05
2025/3/19 9:33,0.44,0.013,0.443,0.011,43.85,0,44.15,0,0.418,1744.79
2025/3/19 9:33,0.445,0.013,0.446,0.011,43.76,0,44.03,0,0.421,1747.69
2025/3/19 9:34,0.441,0.013,0.444,0.011,43.78,0,44.06,0,0.419,1749.42
2025/3/19 9:34,0.442,0.013,0.447,0.011,43.87,0,44.17,0,0.42,1750.58
2025/3/19 9:34,0.443,0.013,0.445,0.011,43.78,0,44.11,0,0.421,1766.2
2025/3/19 9:34,0.442,0.013,0.445,0.011,43.76,0,44.03,0,0.421,1775.46
2025/3/19 9:34,0.441,0.013,0.446,0.011,43.87,0,44.19,0,0.418,1780.09
2025/3/19 9:34,0.443,0.013,0.448,0.011,43.99,0,44.33,0,0.421,1782.41
2025/3/19 9:34,0.441,0.013,0.444,0.011,43.82,0,44.09,0,0.419,1785.88
2025/3/19 9:34,0.442,0.013,0.445,0.011,43.97,0,44.22,0,0.42,1787.62
2025/3/19 9:34,0.446,0.013,0.449,0.011,43.85,0,44.07,0,0.421,1785.88
2025/3/19 9:34,0.442,0.013,0.445,0.011,43.9,0,44.23,0,0.419,1776.04
2025/3/19 9:34,0.445,0.013,0.447,0.011,43.97,0,44.26,0,0.421,1771.99
2025/3/19 9:34,0.444,0.013,0.449,0.011,43.83,0,44.09,0,0.421,1771.99
2025/3/19 9:34,0.442,0.013,0.446,0.011,43.86,0,44.11,0,0.42,1769.1
2025/3/19 9:34,0.443,0.013,0.445,0.011,43.9,0,44.21,0,0.42,1760.42
2025/3/19 9:34,0.443,0.013,0.447,0.011,43.88,0,44.16,0,0.42,1761
2025/3/19 9:34,0.444,0.013,0.446,0.011,43.93,0,44.2,0,0.419,1763.31
2025/3/19 9:34,0.443,0.013,0.447,0.011,43.85,0,44.15,0,0.421,1769.68
2025/3/19 9:34,0.441,0.013,0.445,0.011,43.86,0,44.13,0,0.418,1772.57
2025/3/19 9:34,0.444,0.013,0.447,0.011,44.02,0,44.28,0,0.421,1773.15
2025/3/19 9:34,0.441,0.013,0.444,0.011,43.73,0,43.99,0,0.418,1772.57
2025/3/19 9:34,0.441,0.013,0.445,0.011,43.98,0,44.28,0,0.417,1773.73
2025/3/19 9:34,0.444,0.013,0.448,0.011,44.11,0,44.12,0,0.421,1764.47
2025/3/19 9:34,0.447,0.013,0.445,0.011,43.83,0,44.01,0,0.42,1763.89
2025/3/19 9:34,0.441,0.013,0.446,0.011,43.92,0,44.19,0,0.42,1755.79
2025/3/19 9:34,0.444,0.013,0.447,0.011,43.89,0,44.2,0,0.421,1749.42
2025/3/19 9:34,0.443,0.013,0.447,0.011,43.87,0,44.2,0,0.42,1745.37
